id,npi,specialty,region,created_at
6ec2c5f6-88a9-49ba-bc81-9a2ebb251bd3,7564269975,",Cardiology,",Midwest,2025-03-31 06:47:40.388525+00
6ec9a3ab-6a38-402d-b0ef-ce30808c4193,5547477409,",Dermatology,",Northeast,2025-03-31 06:47:40.392835+00
6ed8561c-8f55-4578-ba86-3ff98ed9d93a,9978889849,",Cardiology,",Northwest,2025-03-31 06:47:40.389569+00
6ee50fef-d523-4992-a62a-37fcba107f23,2880264411,",Pulmonology,",South,2025-03-31 06:47:40.401279+00
6ee56806-eef0-42e9-9a75-154028b87af4,8138793901,",Psychiatry,",Northeast,2025-03-31 06:47:40.38486+00
6eee9eef-16ec-4922-9191-be890c227e09,1481029911,",Cardiology,",South,2025-03-31 06:47:40.388373+00
6ef0d2cd-5c46-470e-b45f-f72cc82617de,4481303307,",Internal Medicine,",Northeast,2025-03-31 06:47:40.37746+00
6ef0de08-eba2-41df-b978-d371ae33d0f5,8381744026,",Orthopedic Surgery,",West,2025-03-31 06:47:40.391502+00
6ef11c8c-740f-4774-9988-9241d24c4c83,4239745681,",General Surgery,",West,2025-03-31 06:47:40.387877+00
6ef135b3-2b80-4e8c-8bb4-5c7d48cae237,2255004236,",General Surgery,",South,2025-03-31 06:47:40.388077+00
6ef5071e-6fe5-40c8-881b-bd0bbd8f16e0,6647112994,",Cardiology,",Northeast,2025-03-31 06:47:40.403491+00
6f02afe4-3705-4aab-b212-cf6fb646c3b1,2153346447,",Dermatology,",Northwest,2025-03-31 06:47:40.394028+00
6f036992-ca9e-4739-bd3b-e5cfefb00e3a,6391637712,",Dermatology,",Northwest,2025-03-31 06:47:40.394+00
6f05d8f7-6392-4a80-b480-ee0069297878,7072064544,",Anesthesiology,",Northwest,2025-03-31 06:47:40.403604+00
6f0e0dff-bfc9-4910-a75f-0d5c7297abaa,4262986611,",Orthopedic Surgery,",South,2025-03-31 06:47:40.39181+00
6f116bfa-6558-499f-a0f3-585fef12663d,5879017936,",General Surgery,",Midwest,2025-03-31 06:47:40.386087+00
6f1c2d7a-3b31-4f4e-8100-ed883690a317,4915291180,",Internal Medicine,",South,2025-03-31 06:47:40.380174+00
6f299577-637c-40c4-ae8d-c29084e0a93c,4838724906,",Cardiology,",South,2025-03-31 06:47:40.389148+00
6f2a9fc6-d3a0-461c-a2d0-630e752f57f0,3457284764,",Psychiatry,",South,2025-03-31 06:47:40.385283+00
6f37b8d6-fa3f-43dd-95cc-da7688793390,1452251749,",Radiology,",West,2025-03-31 06:47:40.394442+00
6f398b1b-43bc-454a-9b68-7b318965dc0a,5723134711,",Orthopedic Surgery,",Northwest,2025-03-31 06:47:40.391553+00
6f3fe1a9-6e02-4595-bc76-2d36feb0b792,5671713293,",Urology,",Midwest,2025-03-31 06:47:40.400973+00
6f423f14-9e0a-488c-90b6-e70e70b780b0,7903472400,",Internal Medicine,",West,2025-03-31 06:47:40.376351+00
6f43527f-a618-4730-967e-2a3718f7fe22,3281679094,",Cardiology,",Northwest,2025-03-31 06:47:40.388706+00
6f493fa5-c707-4873-85e1-72c05f9e37f0,5759987594,",Nephrology,",South,2025-03-31 06:47:40.402164+00
6f4dc792-77d1-423b-a170-1e0202cce61c,9303512861,",Anesthesiology,",Northwest,2025-03-31 06:47:40.396248+00
6f5064da-4064-4cbc-9348-62e60bf951ac,1125656239,",Orthopedic Surgery,",Midwest,2025-03-31 06:47:40.391836+00
6f5145c7-5b44-487c-8d45-19f9394cd748,7945746933,",Internal Medicine,",Northeast,2025-03-31 06:47:40.378855+00
6f51db6c-b9a1-4e95-b2f3-3cc4e5316b97,2908157086,",Cardiology,",South,2025-03-31 06:47:40.388875+00
6f5e3a95-7fc0-46ff-886d-73fe1b90522d,7409971008,",Cardiology,",Northwest,2025-03-31 06:47:40.390177+00
6f6bc6ce-d828-464b-aa65-8ce5ddea7c10,4290208169,",Cardiology,",South,2025-03-31 06:47:40.389885+00
6f7a22ad-68ce-449c-b030-25659757ad15,4870066822,",Internal Medicine,",Northeast,2025-03-31 06:47:40.37615+00
6f89d416-47c7-4268-bd93-4b8629c6c386,1625387656,",Neurology,",South,2025-03-31 06:47:40.398133+00
6f8a1654-8913-4ed7-870c-7d6a487b4cec,7934415903,",Radiology,",West,2025-03-31 06:47:40.395921+00
6f8a6a3e-ee24-4776-8793-036bb08652c9,9142473153,",General Surgery,",South,2025-03-31 06:47:40.387162+00
6f989298-4fdb-4e27-803b-d128b3a78a98,8031367108,",General Surgery,",Northeast,2025-03-31 06:47:40.387134+00
6fa53510-0e5e-4dc8-89e1-a426ef2be11a,9380325483,",Internal Medicine,",Northwest,2025-03-31 06:47:40.377291+00
6fbdd84d-0b2d-4b17-a80b-e39339fe003e,7308862328,",Dermatology,",West,2025-03-31 06:47:40.404182+00
6fc987a8-78f7-4830-9a70-fd61f9855ab2,3019768356,",Internal Medicine,",West,2025-03-31 06:47:40.379143+00
6fd2d8cf-7194-440f-9e80-6e22f85a9dfd,1995137068,",Orthopedic Surgery,",West,2025-03-31 06:47:40.391406+00
6fd4d72d-2e62-424c-9840-40af3d8b6216,3025044929,",Neurology,",Northeast,2025-03-31 06:47:40.397935+00
6fdb707f-8897-417a-a934-56505345a91a,7922571276,",Cardiology,",South,2025-03-31 06:47:40.390128+00
6fdf30da-0e7b-4184-8e82-730997cd12b8,7634730493,",Internal Medicine,",Midwest,2025-03-31 06:47:40.378846+00
6fe09699-9b07-4b90-96ac-efc2acfe40c2,3371683956,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391414+00
6ff4e6fe-0ad2-41f8-9155-2c396a77f69f,2417238860,",Internal Medicine,",Northeast,2025-03-31 06:47:40.381367+00
6ffd2836-5a2d-40b6-9ed5-d9267a1035e7,9105307684,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.381917+00
7000137e-24fd-40be-a899-9b13bff504fc,5603012697,",General Surgery,",Northeast,2025-03-31 06:47:40.387862+00
700b3f69-81d8-49ce-9c1f-555202e2cc7e,8221005420,",Anesthesiology,",South,2025-03-31 06:47:40.396534+00
7013a766-5c20-4d6f-892b-d82c1138c2b3,2036889707,",Cardiology,",West,2025-03-31 06:47:40.390604+00
7015b061-e984-4638-8749-b625c7ce636d,9388363649,",Gastroenterology,",Northeast,2025-03-31 06:47:40.400009+00
70236965-8d7f-4008-af6d-77a5f4bdf4a5,9671989317,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391041+00
7028169c-bbf2-4b09-ad94-bf7230c0d91d,3992820188,",Radiology,",Northwest,2025-03-31 06:47:40.395642+00
70298ec5-9607-41b7-b260-e47c6812bbfe,1468738042,",Anesthesiology,",South,2025-03-31 06:47:40.396649+00
70299660-0707-4087-80b8-f2656b58f1af,1842572532,",Anesthesiology,",Northeast,2025-03-31 06:47:40.397697+00
7034f5ad-668e-4781-bbf6-16ce1cf719f9,8917690191,",Internal Medicine,",Northwest,2025-03-31 06:47:40.376796+00
7054054d-9b9c-4a0b-9f03-11f30debf739,6121030227,",Cardiology,",Midwest,2025-03-31 06:47:40.389905+00
7068a50d-b6b1-45fe-8f04-3d6ccd6f8345,2075951553,",Internal Medicine,",Midwest,2025-03-31 06:47:40.380351+00
7070d6c4-6540-4cfe-a499-7f9cec1df155,2950534019,",Nephrology,",Northeast,2025-03-31 06:47:40.402458+00
7095f407-9280-4bc9-8b9c-c0fa069e1510,6530435108,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.381644+00
70984128-7552-41f2-85cf-662597430c73,9540341511,",Anesthesiology,",South,2025-03-31 06:47:40.396811+00
70997b68-271b-4dcb-abae-190dcbbc1e52,3433594853,",Obstetrics & Gynecology,",Northeast,2025-03-31 06:47:40.382588+00
709d8278-7061-4291-910f-e794ae3e5446,7142556880,",Anesthesiology,",South,2025-03-31 06:47:40.39659+00
709f86c8-e826-40a4-a03c-3840ac9afaf9,1056104321,",Nephrology,",South,2025-03-31 06:47:40.402396+00
70b99455-22f7-470d-a1c0-bd6e928345ad,9493344407,",Internal Medicine,",Midwest,2025-03-31 06:47:40.378688+00
70bc2345-633d-4a88-8311-2200b42a9863,8420277232,",Radiology,",South,2025-03-31 06:47:40.395844+00
70c8b850-1f38-446a-bf53-934a4925bd2c,1103236808,",Orthopedic Surgery,",Midwest,2025-03-31 06:47:40.39103+00
70d956ea-1669-4a29-abfe-cebd6f837c5c,2616967901,",Cardiology,",West,2025-03-31 06:47:40.38979+00
70dcfd19-72c3-43e5-981d-049d1a075285,1571529256,",Anesthesiology,",Midwest,2025-03-31 06:47:40.39625+00
70e6d623-20f2-4172-9d73-0bb112ea2005,8453279598,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.382262+00
70e969cf-926e-49c4-92e6-df892a23f12b,4041534656,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.382842+00
70ee52da-baef-4b01-aae0-b20c565912a2,4056622992,",Internal Medicine,",Northwest,2025-03-31 06:47:40.380208+00
70f29c01-3db2-4b7e-b007-aa57cf03ff7d,4074455621,",Orthopedic Surgery,",West,2025-03-31 06:47:40.391576+00
70f4aa38-94c4-4f41-8818-4d3521388552,2661921430,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.381676+00
70facec9-0db9-44c3-a042-d3b165de0f34,3092032138,",Orthopedic Surgery,",West,2025-03-31 06:47:40.404275+00
7101ea87-9c56-417a-8cba-e1cbd50a6d5b,2806860410,",Cardiology,",Midwest,2025-03-31 06:47:40.389096+00
710ad625-36ac-4967-8976-b82ff60743e3,4200417365,",Psychiatry,",South,2025-03-31 06:47:40.403116+00
710c895d-c336-4133-8889-543c9fc9340f,4240805183,",Internal Medicine,",Northwest,2025-03-31 06:47:40.381408+00
710e2ced-6243-482f-95c4-971ea0f63260,7171959740,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391653+00
7115c3fd-645c-4d17-8027-7f8b2ce1c9c3,2481516227,",Internal Medicine,",West,2025-03-31 06:47:40.38047+00
7118f163-1f0d-4147-84a4-8a160d0f5ba2,1926468472,",Gastroenterology,",South,2025-03-31 06:47:40.400223+00
71229af0-b50f-4540-964a-b2b2dba87f89,5714479158,",Internal Medicine,",Midwest,2025-03-31 06:47:40.377379+00
712cc41e-03c9-42c5-b43b-978fd9afcaa4,9177956390,",Internal Medicine,",Northwest,2025-03-31 06:47:40.380063+00
712f6d39-70e9-446e-b748-75280f1796e2,3787328072,",Dermatology,",Midwest,2025-03-31 06:47:40.394106+00
71302664-6b29-45fd-b081-d45ba279a8a1,3171263487,",Psychiatry,",Northeast,2025-03-31 06:47:40.385897+00
7133747d-1d30-4aa8-9678-794eca6f08d4,8380916148,",General Surgery,",Northeast,2025-03-31 06:47:40.404261+00
7135fd31-3217-47bf-9c2d-25a9ae0ae43f,5010777156,",Psychiatry,",South,2025-03-31 06:47:40.385635+00
71394960-23b8-493f-931d-be955268c6aa,5030984689,",Radiology,",Northeast,2025-03-31 06:47:40.394475+00
713ac4e1-38a5-4e14-8221-50ec2f972b3a,8153016060,",Neurology,",Northwest,2025-03-31 06:47:40.397974+00
713cd7e5-1cbd-4be5-91ca-99b817d141f1,2838321816,",Oncology,",Northeast,2025-03-31 06:47:40.402794+00
713f8413-e0f5-442d-a419-0855adb07974,1571529191,",Nephrology,",Northwest,2025-03-31 06:47:40.401994+00
71591f94-1deb-4118-b77b-a309dc33812e,5538582598,",Anesthesiology,",Northwest,2025-03-31 06:47:40.397054+00
715d5295-1f86-42a8-be64-e995b5c3fe85,4486543439,",Urology,",South,2025-03-31 06:47:40.400455+00
717318bc-546c-4523-b487-1dad6500c102,7711410370,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.403579+00
7177b480-6a40-4905-b81f-7139af6a8142,7259814068,",Internal Medicine,",South,2025-03-31 06:47:40.380854+00
717f9b1e-f849-4a12-bd7d-cf02b5dd0d4c,3291349983,",Anesthesiology,",Northeast,2025-03-31 06:47:40.396614+00
7185d15f-a0d1-4517-bd06-91863029f309,5852708747,",Dermatology,",South,2025-03-31 06:47:40.394048+00
7191046d-b1ec-46df-97ba-f9b44fdd76a1,7674424501,",Psychiatry,",Northeast,2025-03-31 06:47:40.385148+00
71a9be86-8245-4a56-95f3-2ae5963290f7,2995859511,",Internal Medicine,",Northeast,2025-03-31 06:47:40.403381+00
71be5657-0edd-4c19-b93a-7460bce79433,5700549587,",Orthopedic Surgery,",West,2025-03-31 06:47:40.391437+00
71c47745-3c26-451b-842c-d92dc2d18148,9766183418,",Nephrology,",Northwest,2025-03-31 06:47:40.402235+00
71c7b85a-8b61-48bf-b4e0-37c6046bfb69,4081073892,",Dermatology,",Midwest,2025-03-31 06:47:40.393206+00
71d335f3-d28d-4f71-a9e1-9a0d4ed02f3f,6078339268,",Internal Medicine,",South,2025-03-31 06:47:40.376348+00
71dc8aa6-5d6c-47c7-a21b-6d2493397e38,7123651519,",General Surgery,",Northwest,2025-03-31 06:47:40.386269+00
71f188e7-719d-4c8c-8945-96e27731a68d,5160014725,",Internal Medicine,",Midwest,2025-03-31 06:47:40.379331+00
71f73c6f-e99d-4fc5-bd33-52771f88dc04,5453123216,",Internal Medicine,",West,2025-03-31 06:47:40.381162+00
71fa42fa-11bc-4c7d-b50a-9687b7985bb8,8560673214,",General Surgery,",South,2025-03-31 06:47:40.387756+00
7207b0f1-7e4e-4768-b36c-fef586079692,8376570074,",Neurology,",Northeast,2025-03-31 06:47:40.397882+00
721280a4-20dc-4017-b8f2-47fdb4fd7648,6822555176,",Internal Medicine,",Northeast,2025-03-31 06:47:40.38137+00
72153423-e633-465a-becf-3c613549f68c,4259607533,",Internal Medicine,",West,2025-03-31 06:47:40.381009+00
7216201b-9a92-436f-9139-a6ea679be2c7,8534705381,",Internal Medicine,",Northeast,2025-03-31 06:47:40.377987+00
72179f10-0ec8-4f6f-bb9c-c36c0cd73efa,1102264943,",Psychiatry,",West,2025-03-31 06:47:40.385075+00
722546ca-e966-4af4-8c85-d0e6ceee8bb5,6111758328,",Oncology,",South,2025-03-31 06:47:40.402961+00
723b353c-a5ac-4c14-bcfe-793352b55cd2,1922107899,",Psychiatry,",South,2025-03-31 06:47:40.385858+00
72463591-9fc5-4543-9081-e1af4789e397,5341705868,",Psychiatry,",Northeast,2025-03-31 06:47:40.385995+00
725511c7-ea2f-4451-9b05-ed46a313f2b5,9054272983,",Internal Medicine,",Northeast,2025-03-31 06:47:40.3816+00
72553b88-e6df-4988-b919-98a831338ced,9128455831,",Cardiology,",South,2025-03-31 06:47:40.404047+00
725caf83-1832-4de7-a039-b72b712d704c,5876667885,",Internal Medicine,",South,2025-03-31 06:47:40.379225+00
725fddeb-aef9-4409-9153-9cb8250dbc6a,7873177996,",Cardiology,",Northeast,2025-03-31 06:47:40.389328+00
726065a2-c800-44f0-af06-6c1497c3cc1c,9505277990,",Orthopedic Surgery,",West,2025-03-31 06:47:40.391249+00
72700d44-d5fd-480e-9edd-2b885a9e678c,9182408413,",Internal Medicine,",Midwest,2025-03-31 06:47:40.381525+00
7278b8b3-e6a6-4c1c-931e-78c0140f4db6,6215235779,",Cardiology,",Northeast,2025-03-31 06:47:40.390612+00
727c44c4-6855-4c97-a3bc-dd3c9a825e4e,4627016180,",Internal Medicine,",South,2025-03-31 06:47:40.377917+00
728375de-eac9-4312-95ae-400e304cb746,3025465478,",Radiology,",Northeast,2025-03-31 06:47:40.404249+00
7286af7f-a1a5-4826-9de4-837ee1640f0c,3207690007,",Internal Medicine,",South,2025-03-31 06:47:40.379097+00
728bd7d0-e0e6-4f96-a324-11c25f493f48,9401023859,",Cardiology,",Northwest,2025-03-31 06:47:40.390131+00
7292e042-d45f-4857-b31f-df260ccbdc61,2796433968,",Psychiatry,",South,2025-03-31 06:47:40.385062+00
72a19e76-5ab9-497e-9c13-30c76c7d3f0b,9343431931,",Anesthesiology,",Northeast,2025-03-31 06:47:40.39614+00
72b0d895-6f19-4f2d-81a6-d8a3dd682556,7231431541,",Psychiatry,",Midwest,2025-03-31 06:47:40.385868+00
72b81f61-4aba-4c6a-b598-6a183e3499a0,4498701485,",General Surgery,",Midwest,2025-03-31 06:47:40.387087+00
72bc08ec-ebf7-4cf6-9c21-0dd051cdc45e,5712776170,",Cardiology,",Northeast,2025-03-31 06:47:40.389761+00
72bf83b7-f12e-4fed-8e17-a085182811c9,1029256224,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391587+00
72c655de-0a9f-45e2-adae-fb23ba2452bf,6463155160,",Nephrology,",Northeast,2025-03-31 06:47:40.402365+00
72c7f92c-a3e2-4bc5-b0e9-85a7c451aaa9,9287158709,",Anesthesiology,",South,2025-03-31 06:47:40.395993+00
72d3bde8-39bd-4ef6-9a5b-bf149cbdaba4,6539000757,",Cardiology,",Midwest,2025-03-31 06:47:40.389546+00
72d74edd-a7e7-4599-a083-e28ef37d9630,4466709887,",Neurology,",West,2025-03-31 06:47:40.398368+00
72d9f99e-d72d-4ca2-8b4c-ceee5c0759b0,9654899332,",Radiology,",Northwest,2025-03-31 06:47:40.394903+00
72dcf228-b48a-4a14-8535-f92dc2c6f0cd,2244766240,",Psychiatry,",Northwest,2025-03-31 06:47:40.383878+00
72eff4e9-2d0c-422d-93b1-00575d6a6848,6250689009,",Neurology,",Midwest,2025-03-31 06:47:40.398549+00
72f66934-8bf9-4a41-b992-47578a74fed3,5192661225,",Oncology,",Midwest,2025-03-31 06:47:40.402924+00
72f86bbc-0095-4591-b6c0-f005455aa112,4843064487,",Neurology,",West,2025-03-31 06:47:40.398737+00
72fb9a5a-2548-43c9-8edf-d3f8f9a20672,6721124315,",Orthopedic Surgery,",West,2025-03-31 06:47:40.392338+00
7309d9c6-9c2f-4ab0-81ca-f939b09a36c1,7160458503,",Oncology,",Midwest,2025-03-31 06:47:40.402758+00
73120e6d-966e-4d9e-b8b8-b8845e72061f,8314234603,",General Surgery,",Northeast,2025-03-31 06:47:40.403856+00
73175b04-27de-42f7-a2b8-11cd9840bcf3,4160849810,",Cardiology,",South,2025-03-31 06:47:40.389911+00
73231607-ad67-42c8-9c9c-80206ac36c3e,4532801937,",Internal Medicine,",Northwest,2025-03-31 06:47:40.381373+00
732e9777-f3f8-4e26-985f-62a9f3fa97ba,8844221158,",Pulmonology,",Midwest,2025-03-31 06:47:40.401774+00
73315fa9-d794-418c-8169-14d39c6d24ef,5946771778,",Radiology,",Northeast,2025-03-31 06:47:40.395918+00
7338d120-d1b4-4fc0-a57e-55aae7dc0b3c,9343553617,",Dermatology,",Midwest,2025-03-31 06:47:40.393834+00
7342281a-b863-454d-af53-9b2df6fe0bc7,7744989038,",Internal Medicine,",Northeast,2025-03-31 06:47:40.379085+00
7342e401-3be4-4878-a3c2-0e94d44feb8c,9338705287,",Internal Medicine,",Northeast,2025-03-31 06:47:40.379655+00
73465fea-ba2c-4fbc-8da3-14aa3f87421f,3945689118,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.383455+00
7354aa1a-71bb-44bc-b491-c0ef0e75851d,9807108154,",Internal Medicine,",Northeast,2025-03-31 06:47:40.377532+00
7361d155-ea70-48e0-a902-9745d352d395,2967273390,",Radiology,",West,2025-03-31 06:47:40.394568+00
7362c8f8-be58-4011-9dc9-d02e69cded06,5101682129,",Radiology,",West,2025-03-31 06:47:40.395479+00
73634d4d-76f3-4d88-83d7-071aa2f30ee2,4092351100,",Radiology,",Northeast,2025-03-31 06:47:40.395149+00
73658f42-9e8e-48a6-b82a-e4dcafdc063b,9288871097,",Dermatology,",West,2025-03-31 06:47:40.393136+00
73676761-b2ef-47c9-9cb2-a60365b16c37,6398806351,",Cardiology,",West,2025-03-31 06:47:40.388641+00
73686446-86a9-45e9-ba57-9a891815beef,7020825197,",Oncology,",West,2025-03-31 06:47:40.403051+00
73795173-11b2-4db5-80e4-8713fe712a0c,3430817839,",Gastroenterology,",South,2025-03-31 06:47:40.399377+00
738c5cc6-2fab-4d1f-9d63-47de2e7fbb88,4443376154,",Neurology,",South,2025-03-31 06:47:40.39874+00
738f6ea5-36fc-40a8-8492-79889c8b5b13,9597569343,",Internal Medicine,",Northwest,2025-03-31 06:47:40.378027+00
73910697-0512-430b-bc35-e2a24f594e97,7069064850,",Obstetrics & Gynecology,",Northeast,2025-03-31 06:47:40.381688+00
73963242-771f-4729-8724-1ea64584699d,4323739480,",Internal Medicine,",Northwest,2025-03-31 06:47:40.380802+00
73a5cda8-c17a-4daf-8cd1-848d63723c3a,4144125600,",Neurology,",Midwest,2025-03-31 06:47:40.398647+00
73a64601-f17e-4b63-987e-07ab07557a49,6884417069,",Neurology,",Northwest,2025-03-31 06:47:40.398264+00
73a83494-c3f4-438a-86b6-54c37b30f0de,5448561315,",Anesthesiology,",Northeast,2025-03-31 06:47:40.396782+00
73a99889-cfe5-4847-94f8-d0d585c6e069,9315035121,",Radiology,",Northwest,2025-03-31 06:47:40.395279+00
73bd2eb3-0ce1-44e5-a5f9-710c04e1507b,6805528335,",Internal Medicine,",South,2025-03-31 06:47:40.378036+00
73cdcf49-e305-4e68-8439-8487ce788246,8215154708,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.382606+00
73ce0051-5bac-486d-b879-9ab177bf4216,6361491138,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.382703+00
73d26992-b6fa-4746-8eb4-d62d1587ee5e,6370197046,",Neurology,",Northeast,2025-03-31 06:47:40.398569+00
73d3380f-83c0-4d88-a8ed-51d99c4db39c,8480475386,",Cardiology,",West,2025-03-31 06:47:40.390242+00
73e9da06-44b8-4fbc-b27f-0d0c255f68c4,4007599112,",Neurology,",West,2025-03-31 06:47:40.398351+00
73ed3d13-525b-4f5c-8614-320dfa6b8c87,3212521603,",General Surgery,",Northwest,2025-03-31 06:47:40.387947+00
73f22654-f1e3-4017-8f12-50fb36b9dcaf,3905693943,",Internal Medicine,",West,2025-03-31 06:47:40.379494+00
73fd6ffb-d61e-408b-a8ff-60d55764fa18,3079693930,",Psychiatry,",Northwest,2025-03-31 06:47:40.385354+00
73fff8e3-8e99-4adf-baf9-924356c94a94,1038776556,",Psychiatry,",Northwest,2025-03-31 06:47:40.38527+00
7409804d-cd8f-4dab-8cba-8568b4cd21ce,9955125592,",Neurology,",Northwest,2025-03-31 06:47:40.398642+00
7421a6f4-92ea-445b-bdb4-0ef6e45fe5ca,4990341633,",Internal Medicine,",South,2025-03-31 06:47:40.377229+00
742a9048-386d-4661-a8ad-f7dc3cdbc861,9850145552,",Orthopedic Surgery,",South,2025-03-31 06:47:40.39172+00
74335a8f-b2a0-4107-a08b-4b85bc5d99b4,1893610716,",Anesthesiology,",South,2025-03-31 06:47:40.396131+00
7436f9cf-03cb-4e38-8929-39141d0af6be,7641465561,",Psychiatry,",Midwest,2025-03-31 06:47:40.384553+00
7447df67-d07d-4487-8ca1-49b7d8ab884f,3869093705,",Gastroenterology,",Northwest,2025-03-31 06:47:40.400187+00
7449fb40-54ac-43c2-9523-610c106c4be5,6931926075,",Urology,",Midwest,2025-03-31 06:47:40.400702+00
744c6fad-c7ba-4c61-8d88-aaa56fc70ef2,1800303256,",Anesthesiology,",South,2025-03-31 06:47:40.39662+00
744e65e5-0289-4e43-9c1d-6bace04dc0b5,3100452758,",Internal Medicine,",West,2025-03-31 06:47:40.376749+00
74576cb7-54d8-47d1-8c4e-cd862d73fb51,8976262811,",General Surgery,",West,2025-03-31 06:47:40.387074+00
746b45ec-4e9c-4cdb-b6c7-f4512bfde787,7933824176,",Cardiology,",Northwest,2025-03-31 06:47:40.389997+00
746f9d72-8db7-4423-83d7-25e61372e502,1605398229,",Dermatology,",Midwest,2025-03-31 06:47:40.393851+00
747619eb-c8b8-44b4-95af-908c04289125,1228764090,",Obstetrics & Gynecology,",Northwest,2025-03-31 06:47:40.383549+00
747651a7-8cc0-4d6e-aae6-08d41c541165,1077304240,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.382+00
747ebc29-a410-4335-a914-91e5a4dae54b,1620126644,",Internal Medicine,",Midwest,2025-03-31 06:47:40.376865+00
7483de66-f07a-4a8a-9953-43454acc641c,5393609506,",Cardiology,",Midwest,2025-03-31 06:47:40.388534+00
748ff776-c0f9-413b-b330-2b690194c941,5669467225,",Obstetrics & Gynecology,",South,2025-03-31 06:47:40.382409+00
7496b4ca-d61c-40b4-b927-4dcaeaafcc1e,5762472237,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391111+00
74973efc-b46b-45aa-a54d-7b4556b94264,2470508648,",Orthopedic Surgery,",South,2025-03-31 06:47:40.390739+00
7499999b-deb5-48d4-91ac-dda90e65c064,6551349055,",Orthopedic Surgery,",West,2025-03-31 06:47:40.391143+00
749d6496-f366-4d74-b0b4-b1b5c26fe772,9973429395,",Internal Medicine,",Northeast,2025-03-31 06:47:40.403593+00
74a75fac-9f34-4034-9cc3-b6bf4ae7b692,5057025971,",Internal Medicine,",West,2025-03-31 06:47:40.403513+00
74aaeb6a-7362-4de5-8b80-9c30b1084eeb,7567948114,",Psychiatry,",Midwest,2025-03-31 06:47:40.385328+00
74ad5c97-025d-4931-818b-67c9741ec368,2365156051,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.391559+00
74bc031f-cecf-465f-8a10-8ea442101e20,9171674318,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.40383+00
74bcc674-8fd1-4237-b26e-856b598421e2,5962924471,",General Surgery,",Midwest,2025-03-31 06:47:40.386134+00
74be488a-4c7a-4ad2-84eb-7e89e9a3e5c1,9241401912,",Internal Medicine,",West,2025-03-31 06:47:40.379951+00
74c3ed22-9857-4014-9fb6-056b69d0b4bd,2377050486,",Orthopedic Surgery,",Northeast,2025-03-31 06:47:40.390764+00
74cef780-b01a-416d-9d2d-011568c6300a,8765304278,",Nephrology,",Northwest,2025-03-31 06:47:40.402081+00
74cf6943-85f2-47ac-a90d-ff285c54e19b,3220653118,",Radiology,",Northwest,2025-03-31 06:47:40.394296+00
74dd7316-b021-413e-b5c1-92c717575ec4,7315974248,",Dermatology,",Northeast,2025-03-31 06:47:40.39319+00
74e0b26a-6664-4735-931f-a72d186d954a,9924632845,",Oncology,",Midwest,2025-03-31 06:47:40.402597+00
74e29e3f-3a43-4b58-89dd-53c33f80f030,9972171241,",Obstetrics & Gynecology,",Midwest,2025-03-31 06:47:40.403318+00
74ed980d-ebed-4215-8236-877f3f8eb066,5118794591,",Internal Medicine,",West,2025-03-31 06:47:40.376094+00
74f52426-4935-40f8-9fe1-83ca1dd6bb6a,9691277507,",Neurology,",Northeast,2025-03-31 06:47:40.398714+00
74f8ae48-0605-444c-9bdd-8c92f9e1027e,3967771527,",Cardiology,",Midwest,2025-03-31 06:47:40.388398+00
75115c40-c6dc-4338-9c49-5ecdbbca62d7,8971526569,",Dermatology,",Northwest,2025-03-31 06:47:40.393493+00
751634d8-afc0-4eb8-917b-4b424306ac5d,2392951701,",General Surgery,",Midwest,2025-03-31 06:47:40.38828+00
75165d2f-3e49-4e21-b8fd-1df13695302d,8830930634,",Obstetrics & Gynecology,",West,2025-03-31 06:47:40.383426+00
75175d7e-4645-4b7f-b542-f64410273ce7,4179189549,",Obstetrics & Gynecology,",Northeast,2025-03-31 06:47:40.383757+00
7517a62d-23d1-43dd-85c1-9d27ed7f4510,8857426887,",General Surgery,",West,2025-03-31 06:47:40.386475+00
752cca56-78e3-4c67-8932-d0f554fad4d8,7044420630,",Oncology,",West,2025-03-31 06:47:40.402578+00
75387d9a-6820-4516-8931-41f93e1b90a3,7129815667,",Anesthesiology,",South,2025-03-31 06:47:40.403983+00
75434873-862f-4f56-8242-4ae1f9af820a,5141687804,",Pulmonology,",Midwest,2025-03-31 06:47:40.401186+00
